time,RA,DEC,AZ,D(east),I(down), H,X (north),Y (east),Z (down),F(total)
404.93,169.7051,-10.8165,31.6702,7.95508365705,60.2393074674,22138.8570476,21925.8118936,3063.94585156,38718.1923861,44600.7557449
404.95,169.6998,-10.8442,31.6469,7.95509012916,60.2393701426,22138.8333287,21925.7880568,3063.94504567,38718.2491929,44600.7932858
404.97,169.6945,-10.8722,31.6345,7.95509012916,60.2393701426,22138.8333287,21925.7880568,3063.94504567,38718.2491929,44600.7932858
404.99,169.6892,-10.8997,31.6149,7.9552127168,60.2394266076,22139.5426478,21926.4839943,3064.09012619,38719.5782623,44602.2991499
405.01,169.684,-10.9276,31.5981,7.9552127168,60.2394266076,22139.5426478,21926.4839943,3064.09012619,38719.5782623,44602.2991499
405.03,169.6788,-10.9555,31.5758,7.95532937318,60.2394211333,22140.2756428,21927.2036965,3064.23621659,38720.8516031,44603.768388
405.05,169.674,-10.983,31.5633,7.95533584592,60.2394838084,22140.2519223,21927.1798581,3064.23541077,38720.9084138,44603.8059315
405.07,169.6688,-11.0108,31.539,7.95533584592,60.2394838084,22140.2519223,21927.1798581,3064.23541077,38720.9084138,44603.8059315
405.09,169.6635,-11.0384,31.5243,7.95545902878,60.2395410065,22140.9615379,21927.8760563,3064.38076612,38722.2391636,44605.3134017
405.11,169.6583,-11.0661,31.5047,7.95545902878,60.2395410065,22140.9615379,21927.8760563,3064.38076612,38722.2391636,44605.3134017
405.13,169.653,-11.0943,31.485,7.95557535012,60.2395356984,22141.6949489,21928.5961874,3064.52679181,38723.5134977,44606.7837085
405.15,169.6479,-11.1219,31.4658,7.95558172968,60.2395974651,22141.6715705,21928.5726928,3064.52599774,38723.5694889,44606.8207104
405.17,169.6426,-11.1496,31.4444,7.95558172968,60.2395974651,22141.6715705,21928.5726928,3064.52599774,38723.5694889,44606.8207104
405.19,169.6374,-11.1773,31.4213,7.95570787358,60.2396534657,22142.3821949,21929.2697307,3064.67263203,38724.9001367,44608.328593
405.21,169.6322,-11.2052,31.4075,7.95570787358,60.2396534657,22142.3821949,21929.2697307,3064.67263203,38724.9001367,44608.328593
405.23,169.6267,-11.233,31.3856,7.95582471169,60.2396479818,22143.116351,21929.9905711,3064.81896462,38726.1755034,44609.800166
405.25,169.6215,-11.2608,31.3667,7.9558311857,60.2397106568,22143.0926271,21929.9667292,3064.81815894,38726.2323218,44609.8377147
405.27,169.6164,-11.2887,31.3426,7.9558311857,60.2397106568,22143.0926271,21929.9667292,3064.81815894,38726.2323218,44609.8377147
405.29,169.6113,-11.3163,31.3229,7.9559544577,60.2397669368,22143.8037441,21930.6644075,3064.96376829,38727.5642814,44611.3469806
405.31,169.6059,-11.344,31.298,7.9559544577,60.2397669368,22143.8037441,21930.6644075,3064.96376829,38727.5642814,44611.3469806
405.33,169.6006,-11.3715,31.2766,7.95607424041,60.2397602558,22144.538808,21931.3859884,3065.11135963,38728.8393633,44612.818757
405.35,169.5956,-11.3993,31.263,7.95608071506,60.2398229308,22144.5150825,21931.3621449,3065.11055402,38728.8961856,44612.8563084
405.37,169.5902,-11.4274,31.2446,7.95608071506,60.2398229308,22144.5150825,21931.3621449,3065.11055402,38728.8961856,44612.8563084
405.39,169.5849,-11.4551,31.2269,7.95620417248,60.2398801143,22145.226435,21932.0600455,3065.25627301,38730.2299862,44614.3672895
405.41,169.5797,-11.4831,31.1998,7.95620417248,60.2398801143,22145.226435,21932.0600455,3065.25627301,38730.2299862,44614.3672895
405.43,169.5743,-11.511,31.1849,7.95632078246,60.239874791,22145.9616912,21932.7819855,3065.40268255,38731.5075396,44615.8413069
405.45,169.5691,-11.5389,31.1676,7.95632688236,60.2399338326,22145.9393396,21932.7595226,3065.40192371,38731.5610715,44615.8766838
405.47,169.5637,-11.5668,31.1497,7.95632688236,60.2399338326,22145.9393396,21932.7595226,3065.40192371,38731.5610715,44615.8766838
405.49,169.5584,-11.5948,31.1349,7.95645032152,60.2399901034,22146.6515122,21933.4582353,3065.54775527,38732.8948867,44617.3880847
405.51,169.5532,-11.6225,31.1121,7.95645032152,60.2399901034,22146.6515122,21933.4582353,3065.54775527,38732.8948867,44617.3880847
405.53,169.548,-11.6499,31.0823,7.95656702244,60.2399847753,22147.3873496,21934.1807451,3065.69428605,38734.1734541,44618.8632709
405.55,169.5426,-11.6778,31.0633,7.95657349836,60.2400474502,22147.3636208,21934.1568982,3065.69348058,38734.2302841,44618.9008275
405.57,169.5376,-11.7054,31.0507,7.95657349836,60.2400474502,22147.3636208,21934.1568982,3065.69348058,38734.2302841,44618.9008275
405.59,169.5323,-11.7333,31.0355,7.95670040268,60.2401032612,22148.0765205,21934.8561446,3065.84074542,38735.5646615,44620.4130775
405.61,169.527,-11.7612,31.014,7.95670040268,60.2401032612,22148.0765205,21934.8561446,3065.84074542,38735.5646615,44620.4130775
405.63,169.5215,-11.7891,30.9863,7.95681719455,60.2400979283,22148.812939,21935.5792238,3065.98739747,38736.8442427,44621.8894321
405.65,169.516,-11.8167,30.9673,7.95682357724,60.2401596948,22148.7895524,21935.5557209,3065.98660375,38736.900253,44621.9264471
405.67,169.5108,-11.8442,30.9491,7.95682357724,60.2401596948,22148.7895524,21935.5557209,3065.98660375,38736.900253,44621.9264471
405.69,169.5056,-11.8722,30.9316,7.95694729347,60.2402168641,22149.5025402,21936.2552239,3066.13266637,38738.2369276,44623.440735
405.71,169.5003,-11.9001,30.9141,7.95694729347,60.2402168641,22149.5025402,21936.2552239,3066.13266637,38738.2369276,44623.440735
405.73,169.4951,-11.9279,30.8938,7.95706457033,60.2402113565,22150.2394983,21936.9788107,3066.27958481,38739.5171838,44624.9179435
405.75,169.4899,-11.956,30.8713,7.95707104752,60.2402740313,22150.2157662,21936.9549604,3066.27877949,38739.5740216,44624.9555055
405.77,169.4846,-11.9838,30.8484,7.95707104752,60.2402740313,22150.2157662,21936.9549604,3066.27877949,38739.5740216,44624.9555055
405.79,169.4791,-12.012,30.8262,7.95719436749,60.2403304573,22150.9297193,21937.6554396,3066.42483008,38740.9112301,44626.4707362
405.81,169.4738,-12.0399,30.8108,7.95719436749,60.2403304573,22150.9297193,21937.6554396,3066.42483008,38740.9112301,44626.4707362
405.83,169.4686,-12.0676,30.791,7.95731173538,60.2403249447,22151.667259,21938.3795965,3066.57186991,38742.1925013,44627.9491144
405.85,169.4633,-12.0953,30.78,7.95731821321,60.2403876195,22151.6435252,21938.3557445,3066.57106466,38742.2493429,44627.986679
405.87,169.4582,-12.1232,30.7564,7.95731821321,60.2403876195,22151.6435252,21938.3557445,3066.57106466,38742.2493429,44627.986679
405.89,169.4529,-12.151,30.7343,7.95744498267,60.2404435861,22152.3581029,21939.0566567,3066.71852863,38743.5869351,44629.5025529
405.91,169.4477,-12.1785,30.7145,7.95744498267,60.2404435861,22152.3581029,21939.0566567,3066.71852863,38743.5869351,44629.5025529
405.93,169.4425,-12.2061,30.6942,7.9575624416,60.2404380687,22153.096224,21939.7813834,3066.86568987,38744.8692208,44630.9821004
405.95,169.4372,-12.2339,30.6796,7.95756882618,60.2404998352,22153.0728326,21939.7578755,3066.86489636,38744.9252425,44631.0191232
405.97,169.4318,-12.2618,30.651,7.95756882618,60.2404998352,22153.0728326,21939.7578755,3066.86489636,38744.9252425,44631.0191232
405.99,169.4266,-12.2897,30.6325,7.95769532778,60.2405521629,22153.7894695,21940.4608402,3067.01254904,38746.2607373,44632.5341985
406.01,169.4212,-12.3174,30.6191,7.95769532778,60.2405521629,22153.7894695,21940.4608402,3067.01254904,38746.2607373,44632.5341985
406.03,169.416,-12.3451,30.6061,7.95781287775,60.2405466406,22154.5281723,21941.1861371,3067.15983174,38747.5440376,44634.0149155
406.05,169.4108,-12.3729,30.5856,7.95781935686,60.2406093153,22154.5044352,21941.1622818,3067.15902664,38747.600887,44634.0524854
406.07,169.4055,-12.4007,30.5621,7.95781935686,60.2406093153,22154.5044352,21941.1622818,3067.15902664,38747.600887,44634.0524854
406.09,169.4,-12.4284,30.542,7.95794290396,60.2406657283,22155.219819,21941.8641626,3067.30538058,38748.9406134,44635.5706124
406.11,169.3946,-12.456,30.5246,7.95794290396,60.2406657283,22155.219819,21941.8641626,3067.30538058,38748.9406134,44635.5706124
406.13,169.3893,-12.4837,30.5031,7.95806057696,60.2406601999,22155.9593101,21942.5902326,3067.45282559,38750.2252883,44637.052914
406.15,169.3839,-12.5116,30.4747,7.95806705671,60.2407228746,22155.9355714,21942.5663756,3067.45202056,38750.2821417,44637.0904866
406.17,169.3787,-12.5391,30.4599,7.95806705671,60.2407228746,22155.9355714,21942.5663756,3067.45202056,38750.2821417,44637.0904866
406.19,169.3734,-12.567,30.4455,7.95819119947,60.2407800205,22156.6512531,21943.2685185,3067.59864997,38751.6235517,44638.610223
406.21,169.3683,-12.5945,30.4233,7.95819119947,60.2407800205,22156.6512531,21943.2685185,3067.59864997,38751.6235517,44638.610223
406.23,169.363,-12.6222,30.3936,7.9583085216,60.2407746588,22157.3910583,21943.9949172,3067.74601013,38752.9090429,44640.0933892
406.25,169.3579,-12.6499,30.3662,7.95831490807,60.2408364252,22157.367662,21943.9714043,3067.74521684,38752.9650761,44640.1304198
406.27,169.3527,-12.6778,30.3603,7.95831490807,60.2408364252,22157.367662,21943.9714043,3067.74521684,38752.9650761,44640.1304198
406.29,169.3473,-12.7056,30.3439,7.95844204464,60.240892372,22158.0845607,21944.6745912,3067.89316752,38754.3067446,44641.6509849
406.31,169.3422,-12.7334,30.3254,7.95844204464,60.240892372,22158.0845607,21944.6745912,3067.89316752,38754.3067446,44641.6509849
406.33,169.3369,-12.7612,30.3059,7.95855986797,60.240886835,22158.8250098,21945.4015997,3068.04081488,38755.5930919,44643.1352139
406.35,169.3314,-12.7887,30.2865,7.958566349,60.2409495096,22158.8012677,21945.3777393,3068.04000999,38755.6499531,44643.1727917
406.37,169.3261,-12.8165,30.2672,7.958566349,60.2409495096,22158.8012677,21945.3777393,3068.04000999,38755.6499531,44643.1727917
406.39,169.3209,-12.8441,30.2446,7.95869061333,60.2410057362,22159.5186609,21946.0815686,3068.1869352,38756.9929375,44644.6947447
406.41,169.3156,-12.8719,30.2229,7.95869061333,60.2410057362,22159.5186609,21946.0815686,3068.1869352,38756.9929375,44644.6947447
406.43,169.3105,-12.8997,30.2007,7.95880811775,60.2410003647,22160.2596306,21946.8091087,3068.33453858,38758.2804607,44646.1802528
406.45,169.3052,-12.9277,30.1823,7.95881459942,60.2410630393,22160.2358869,21946.7852466,3068.33373376,38758.3373258,44646.2178333
406.47,169.2999,-12.9554,30.1562,7.95881459942,60.2410630393,22160.2358869,21946.7852466,3068.33373376,38758.3373258,44646.2178333
406.49,169.2944,-12.9834,30.1393,7.95893865774,60.2411165366,22160.95479,21947.4905812,3068.48079526,38759.6786783,44647.7391191
406.51,169.2892,-13.0111,30.1184,7.95893865774,60.2411165366,22160.95479,21947.4905812,3068.48079526,38759.6786783,44647.7391191
406.53,169.2839,-13.0389,30.1024,7.95905666338,60.2411109897,22161.6964039,21948.2187315,3068.6286859,38760.967058,44649.2256906
406.55,169.2785,-13.0668,30.0907,7.95906314569,60.2411736643,22161.6726585,21948.1948677,3068.62788116,38761.023927,44649.2632738
406.57,169.273,-13.0946,30.0709,7.95906314569,60.2411736643,22161.6726585,21948.1948677,3068.62788116,38761.023927,44649.2632738
406.59,169.2678,-13.1224,30.0538,7.95919046387,60.2412286879,22162.3916436,21948.9001078,3068.77620894,38762.367831,44650.7868153
406.61,169.2626,-13.1502,30.0332,7.95919046387,60.2412286879,22162.3916436,21948.9001078,3068.77620894,38762.367831,44650.7868153
406.63,169.2574,-13.178,30.0089,7.95930813471,60.2412233072,22163.1336754,21949.6286889,3068.92403532,38763.6572077,44652.2744598
406.65,169.2522,-13.2058,29.9925,7.95931461767,60.2412859817,22163.1099284,21949.6048233,3068.92323065,38763.7140806,44652.3120456
406.67,169.2467,-13.2335,29.9626,7.95931461767,60.2412859817,22163.1099284,21949.6048233,3068.92323065,38763.7140806,44652.3120456
406.69,169.2414,-13.2614,29.951,7.95944249986,60.2413417393,22163.8290057,21950.3101235,3069.07179354,38765.0593103,44653.8367839
406.71,169.236,-13.2892,29.9312,7.95944249986,60.2413417393,22163.8290057,21950.3101235,3069.07179354,38765.0593103,44653.8367839
406.73,169.2309,-13.317,29.9092,7.95956027792,60.2413363531,22164.5717234,21951.0393771,3069.21976211,38766.3498836,44655.3258075
406.75,169.2256,-13.3448,29.8902,7.95956666755,60.2413981193,22164.5483189,21951.0158558,3069.21896917,38766.4059361,44655.3628513
406.77,169.2204,-13.3726,29.8664,7.95956666755,60.2413981193,22164.5483189,21951.0158558,3069.21896917,38766.4059361,44655.3628513
406.79,169.2151,-13.4004,29.8447,7.95969139321,60.2414552344,22165.2676918,21951.7216167,3069.36636992,38767.7538266,44656.8900463
406.81,169.21,-13.4283,29.8369,7.95969139321,60.2414552344,22165.2676918,21951.7216167,3069.36636992,38767.7538266,44656.8900463
406.83,169.2047,-13.4557,29.8135,7.9598096566,60.2414496734,22166.0109508,21952.4513792,3069.51460548,38769.0450773,44658.3799267
406.85,169.1994,-13.4836,29.7958,7.95981614084,60.2415123479,22165.9872004,21952.4275103,3069.51380096,38769.101958,44658.4175179
406.87,169.1938,-13.5114,29.7689,7.95981614084,60.2415123479,22165.9872004,21952.4275103,3069.51380096,38769.101958,44658.4175179
406.89,169.1884,-13.5392,29.754,7.95994043834,60.2415687208,22166.7073338,21953.1340463,3069.66114914,38770.4500253,44659.9452439
406.91,169.183,-13.5669,29.7303,7.95994043834,60.2415687208,22166.7073338,21953.1340463,3069.66114914,38770.4500253,44659.9452439
406.93,169.1776,-13.5947,29.7028,7.96005880897,60.2415631543,22167.4512791,21953.8644816,3069.80952695,38771.742473,44661.436504
406.95,169.1723,-13.6226,29.6906,7.96006529385,60.2416258288,22167.4275271,21953.840611,3069.80872249,38771.7993577,44661.4740979
406.97,169.1672,-13.6506,29.6738,7.96006529385,60.2416258288,22167.4275271,21953.840611,3069.80872249,38771.7993577,44661.4740979
406.99,169.1619,-13.6784,29.6495,7.96019305786,60.2416817412,22168.1483901,21954.5476828,3069.95750618,38773.1479902,44663.0026768
407.01,169.1563,-13.7063,29.6341,7.96019305786,60.2416817412,22168.1483901,21954.5476828,3069.95750618,38773.1479902,44663.0026768
407.03,169.1508,-13.7337,29.6175,7.96031150384,60.2416761704,22168.8928153,21955.2785884,3070.1059855,38774.4412759,44664.4949027
407.05,169.1457,-13.7615,29.5902,7.9603175194,60.2417343032,22168.8707829,21955.2564459,3070.1052394,38774.4940421,44664.5297748
407.07,169.1403,-13.7892,29.5653,7.9603175194,60.2417343032,22168.8707829,21955.2564459,3070.1052394,38774.4940421,44664.5297748
407.09,169.135,-13.8171,29.5452,7.9604420788,60.2417915751,22169.5916321,21955.9636746,3070.25279945,38775.8447974,44666.0601899
407.11,169.1294,-13.845,29.5306,7.9604420788,60.2417915751,22169.5916321,21955.9636746,3070.25279945,38775.8447974,44666.0601899
407.13,169.1241,-13.8728,29.5189,7.9605606161,60.2417859993,22170.3366408,21956.6951522,3070.40140072,38777.1391012,44667.5535892
407.15,169.1186,-13.9007,29.4984,7.96056710227,60.2418486737,22170.3128855,21956.6712782,3070.40059641,38777.1959937,44667.5911884
407.17,169.1133,-13.9283,29.473,7.96056710227,60.2418486737,22170.3128855,21956.6712782,3070.40059641,38777.1959937,44667.5911884
407.19,169.108,-13.9563,29.4576,7.96069210166,60.2419048606,22171.0349286,21957.3796646,3070.54849661,38778.5471453,44669.1225402
407.21,169.1029,-13.9839,29.4394,7.96069210166,60.2419048606,22171.0349286,21957.3796646,3070.54849661,38778.5471453,44669.1225402
407.23,169.0976,-14.0117,29.4124,7.9608103202,60.2418994504,22171.7804592,21958.111675,3070.69705413,38779.8426272,44670.6172211
407.25,169.0923,-14.0396,29.3941,7.96081680701,60.2419621248,22171.7567021,21958.0877992,3070.69624989,38779.8995236,44670.654823
407.27,169.087,-14.0673,29.3767,7.96081680701,60.2419621248,22171.7567021,21958.0877992,3070.69624989,38779.8995236,44670.654823
407.29,169.0814,-14.0952,29.3555,7.96094525723,60.2420178518,22172.4793722,21958.7966206,3070.84556569,38781.2510616,44672.1868215
407.31,169.0761,-14.123,29.3286,7.96094525723,60.2420178518,22172.4793722,21958.7966206,3070.84556569,38781.2510616,44672.1868215
407.33,169.071,-14.1508,29.303,7.96106356714,60.2420124366,22173.2254863,21959.5292028,3070.99424522,38782.5475615,44673.6826759
407.35,169.0657,-14.1785,29.2863,7.96106996057,60.2420742026,22173.2020719,21959.5056714,3070.99345271,38782.6036372,44673.7197355
407.37,169.0601,-14.2062,29.2743,7.96106996057,60.2420742026,22173.2020719,21959.5056714,3070.99345271,38782.6036372,44673.7197355
407.39,169.0549,-14.2338,29.263,7.96119522206,60.2421312885,22173.9248316,21960.2147513,3071.14156508,38783.9574788,44675.2537783
407.41,169.0494,-14.2614,29.2383,7.96119522206,60.2421312885,22173.9248316,21960.2147513,3071.14156508,38783.9574788,44675.2537783
407.43,169.044,-14.2894,29.2176,7.96131690423,60.2421245044,22174.6720219,21960.9482177,3071.29169239,38785.2537161,44676.7499389
407.45,169.0387,-14.3172,29.2006,7.96132339234,60.2421871787,22174.6482616,21960.9243385,3071.2908883,38785.3106204,44676.7875462
407.47,169.0333,-14.3447,29.1807,7.96132339234,60.2421871787,22174.6482616,21960.9243385,3071.2908883,38785.3106204,44676.7875462
407.49,169.0279,-14.3725,29.1571,7.96144861992,60.2422433525,22175.3717414,21961.6341324,3071.43909369,38786.6643007,44678.3218065
407.51,169.0226,-14.4006,29.1291,7.96144861992,60.2422433525,22175.3717414,21961.6341324,3071.43909369,38786.6643007,44678.3218065
407.53,169.0172,-14.4282,29.1149,7.96156424185,60.2422391209,22176.1185923,21962.3675864,3071.58685729,38787.9639598,44679.8207692
407.55,169.0119,-14.4559,29.0942,7.96157035443,60.2422981619,22176.0962078,21962.3450899,3071.58609988,38788.017569,44679.8561988
407.57,169.0066,-14.4838,29.0758,7.96157035443,60.2422981619,22176.0962078,21962.3450899,3071.58609988,38788.017569,44679.8561988
407.59,169.0012,-14.5114,29.0552,7.96169867087,60.2423540443,22176.8205629,21963.0555839,3071.73561674,38789.3723346,44681.3918359
407.61,168.9958,-14.5389,29.0404,7.96169867087,60.2423540443,22176.8205629,21963.0555839,3071.73561674,38789.3723346,44681.3918359
407.63,168.9906,-14.5667,29.0141,7.96181766516,60.2423484437,22177.5684905,21963.7899223,3071.88482834,38790.6717314,44682.8911052
407.65,168.9853,-14.5944,28.9982,7.96182415455,60.242411118,22177.5447268,21963.7660397,3071.88402439,38790.7286435,44682.9287178
407.67,168.9799,-14.622,28.9794,7.96182415455,60.242411118,22177.5447268,21963.7660397,3071.88402439,38790.7286435,44682.9287178
407.69,168.9746,-14.65,28.9631,7.96194918814,60.2424674511,22178.2695165,21964.4771391,3072.03234932,38792.0848897,44684.465856
407.71,168.9694,-14.6776,28.9461,7.96194918814,60.2424674511,22178.2695165,21964.4771391,3072.03234932,38792.0848897,44684.465856
407.73,168.9642,-14.7054,28.9182,7.9620711288,60.2424606526,22179.018356,21965.2122216,3072.18282296,38793.3840043,44685.965333
407.75,168.9589,-14.733,28.896,7.96207761885,60.2425233269,22178.9945906,21965.1883372,3072.18201909,38793.4409204,44686.0029483
407.77,168.9534,-14.7609,28.871,7.96207761885,60.2425233269,22178.9945906,21965.1883372,3072.18201909,38793.4409204,44686.0029483
407.79,168.948,-14.7886,28.85,7.96220323272,60.2425803934,22179.7195765,21965.8995986,3072.33059994,38794.7986743,44687.5414928
407.81,168.9425,-14.8163,28.8331,7.96220323272,60.2425803934,22179.7195765,21965.8995986,3072.33059994,38794.7986743,44687.5414928
407.83,168.9366,-14.844,28.8169,7.96232239402,60.2425747835,22180.4685696,21966.6349812,3072.48003559,38796.0999307,44689.0429054
407.85,168.9313,-14.8717,28.8008,7.96232879065,60.2426365494,22180.4451469,21966.6114413,3072.47924344,38796.1560258,44689.0799782
407.87,168.9259,-14.8995,28.7807,7.96232879065,60.2426365494,22180.4451469,21966.6114413,3072.47924344,38796.1560258,44689.0799782
407.89,168.9205,-14.9273,28.7572,7.96245410252,60.2426937808,22181.1707574,21967.3233363,3072.62780129,38797.5151436,44690.6200168
407.91,168.9151,-14.9551,28.7331,7.96245410252,60.2426937808,22181.1707574,21967.3233363,3072.62780129,38797.5151436,44690.6200168
407.93,168.9097,-14.9828,28.7146,7.96257335532,60.242688166,22181.9203348,21968.0592916,3072.77735917,38798.8174197,44692.1226046
407.95,168.9043,-15.0107,28.6983,7.96257984666,60.2427508402,22181.896566,21968.0354039,3072.77655545,38798.8743437,44692.1602253
407.97,168.899,-15.0386,28.682,7.96257984666,60.2427508402,22181.896566,21968.0354039,3072.77655545,38798.8743437,44692.1602253
407.99,168.8937,-15.0663,28.6636,7.9627055668,60.2428069878,22182.6231656,21968.7482555,3072.92541312,38800.2335005,44693.7007888
408.01,168.8881,-15.094,28.6362,7.9627055668,60.2428069878,22182.6231656,21968.7482555,3072.92541312,38800.2335005,44693.7007888
408.03,168.8827,-15.1219,28.6112,7.96282778222,60.2428001743,22183.3737589,21969.4850569,3073.07625395,38801.5356749,44695.2037926
408.05,168.8771,-15.1495,28.5872,7.96283427421,60.2428628484,22183.3499884,21969.4611674,3073.0754503,38801.5926029,44695.2414159
408.07,168.8715,-15.1771,28.572,7.96283427421,60.2428628484,22183.3499884,21969.4611674,3073.0754503,38801.5926029,44695.2414159
408.09,168.8659,-15.205,28.5602,7.96295977227,60.2429162672,22184.0779978,21970.1754261,3073.22442444,38802.9499488,44696.7811072
408.11,168.8605,-15.2327,28.5423,7.96295977227,60.2429162672,22184.0779978,21970.1754261,3073.22442444,38802.9499488,44696.7811072
408.13,168.855,-15.2602,28.5219,7.96307881405,60.2429108123,22184.8287867,21970.9125903,3073.37408173,38804.2546059,44698.2863633
408.15,168.8498,-15.2882,28.501,7.96308521259,60.2429725781,22184.8053591,21970.8890454,3073.3732898,38804.3107127,44698.323444
408.17,168.8442,-15.3161,28.4825,7.96308521259,60.2429725781,22184.8053591,21970.8890454,3073.3732898,38804.3107127,44698.323444
408.19,168.8388,-15.3437,28.4622,7.96321406636,60.2430284309,22185.5331081,21971.602865,3073.52352099,38805.6714408,44699.8659423
408.21,168.8334,-15.3716,28.4405,7.96321406636,60.2430284309,22185.5331081,21971.602865,3073.52352099,38805.6714408,44699.8659423
408.23,168.8279,-15.3993,28.4218,7.96333031258,60.2430241654,22186.2839476,21972.3402282,3073.67211948,38806.9780612,44701.3729279
408.25,168.8225,-15.4269,28.4023,7.96333680586,60.2430868395,22186.2601737,21972.3163353,3073.67131598,38807.0349971,44701.4105567
408.27,168.817,-15.4544,28.3778,7.96333680586,60.2430868395,22186.2601737,21972.3163353,3073.67131598,38807.0349971,44701.4105567
408.29,168.8116,-15.4824,28.3523,7.96346280264,60.243142972,22186.988523,21973.0309015,3073.82054103,38808.3972271,44702.9546569
408.31,168.8061,-15.51,28.3356,7.96346280264,60.243142972,22186.988523,21973.0309015,3073.82054103,38808.3972271,44702.9546569
408.33,168.8006,-15.5376,28.3254,7.96358529297,60.2431361435,22187.7408711,21973.7694228,3073.97174938,38809.7024629,44704.4611893
408.35,168.7953,-15.5654,28.3027,7.9635917869,60.2431988175,22187.7170956,21973.7455282,3073.97094595,38809.7594028,44704.4988208
408.37,168.7898,-15.5932,28.2814,7.9635917869,60.2431988175,22187.7170956,21973.7455282,3073.97094595,38809.7594028,44704.4988208
408.39,168.7843,-15.6211,28.2575,7.96371793811,60.2432558546,22188.4454773,21974.4601172,3074.12024108,38811.1231236,44706.0442313
408.41,168.7789,-15.6488,28.2315,7.96371793811,60.2432558546,22188.4454773,21974.4601172,3074.12024108,38811.1231236,44706.0442313
408.43,168.7736,-15.6766,28.2105,7.96383764892,60.2432502148,22189.1979797,21975.1989393,3074.27041112,38812.4305035,44707.5527017
408.45,168.7682,-15.7046,28.2002,7.96384404938,60.2433119805,22189.1745471,21975.1753893,3074.26961941,38812.4866221,44707.5897905
408.47,168.7628,-15.7324,28.1856,7.96384404938,60.2433119805,22189.1745471,21975.1753893,3074.26961941,38812.4866221,44707.5897905
408.49,168.7577,-15.7603,28.1607,7.96397318019,60.2433678181,22189.904047,21975.8909247,3074.42021863,38813.8504254,44709.1358277
408.51,168.7522,-15.788,28.139,7.96397318019,60.2433678181,22189.904047,21975.8909247,3074.42021863,38813.8504254,44709.1358277
408.53,168.7469,-15.8159,28.1206,7.96409257247,60.2433623438,22190.6570731,21976.6302815,3074.57034536,38815.1589869,44710.6455837
408.55,168.7413,-15.8437,28.103,7.96409906771,60.2434250178,22190.6332942,21976.6063834,3074.56954208,38815.2159347,44710.6832206
408.57,168.7358,-15.8715,28.0839,7.96409906771,60.2434250178,22190.6332942,21976.6063834,3074.56954208,38815.2159347,44710.6832206
408.59,168.7304,-15.8991,28.061,7.964225043,60.243478411,22191.3643251,21977.3236032,3074.71914948,38816.5785846,44712.2290165
408.61,168.7249,-15.9269,28.0436,7.964225043,60.243478411,22191.3643251,21977.3236032,3074.71914948,38816.5785846,44712.2290165
408.63,168.7195,-15.9545,28.0224,7.96434493717,60.2434727611,22192.1179986,21978.0635731,3074.86956468,38817.8880077,44713.7398418
408.65,168.714,-15.9825,27.9993,7.96435133891,60.2435345268,22192.0945627,21978.0400197,3074.86877312,38817.9441341,44713.7769359
408.67,168.7083,-16.0102,27.9807,7.96435133891,60.2435345268,22192.0945627,21978.0400197,3074.86877312,38817.9441341,44713.7769359
408.69,168.7028,-16.0379,27.966,7.96447735689,60.2435917193,22192.824634,21978.7562858,3075.01827028,38819.3110918,44715.3259954
408.71,168.6971,-16.0657,27.9434,7.96447735689,60.2435917193,22192.824634,21978.7562858,3075.01827028,38819.3110918,44715.3259954
408.73,168.6919,-16.0937,27.9255,7.96459734274,60.2435860645,22193.578893,21979.4968296,3075.16880808,38820.6215367,44716.8379984
408.75,168.6865,-16.1211,27.8999,7.96460383927,60.2436487385,22193.5551108,21979.4729281,3075.16800495,38820.6784924,44716.8756407
408.77,168.6808,-16.1487,27.868,7.96460383927,60.2436487385,22193.5551108,21979.4729281,3075.16800495,38820.6784924,44716.8756407
408.79,168.6754,-16.1762,27.8523,7.96473315319,60.2437036525,22194.2867075,21980.1905269,3075.31898422,38822.0445477,44718.4246739
408.81,168.67,-16.2039,27.846,7.96473315319,60.2437036525,22194.2867075,21980.1905269,3075.31898422,38822.0445477,44718.4246739
408.83,168.6646,-16.2316,27.8304,7.96485321479,60.2436979933,22195.041449,21980.9315433,3075.46962427,38823.3558349,44719.9376476
408.85,168.6591,-16.2593,27.8082,7.96485971198,60.2437606672,22195.017665,21980.9076401,3075.46882121,38823.4127946,44719.9752926
408.87,168.6534,-16.287,27.7815,7.96485971198,60.2437606672,22195.017665,21980.9076401,3075.46882121,38823.4127946,44719.9752926
408.89,168.648,-16.3147,27.7618,7.96498591475,60.2438178496,22195.7489047,21981.6250512,3075.61856388,38824.7818049,44721.5267141
408.91,168.6426,-16.3424,27.7381,7.96498591475,60.2438178496,22195.7489047,21981.6250512,3075.61856388,38824.7818049,44721.5267141
408.93,168.6371,-16.37,27.7113,7.96510606814,60.2438121854,22196.5042324,21982.3666421,3075.76932668,38826.0941149,44723.0408666
408.95,168.6315,-16.3976,27.6929,7.96511247181,60.243873951,22196.4807915,21982.3430835,3075.76853533,38826.1502531,44723.0779687
408.97,168.6257,-16.4253,27.6735,7.96511247181,60.243873951,22196.4807915,21982.3430835,3075.76853533,38826.1502531,44723.0779687
408.99,168.6203,-16.4532,27.6597,7.96523919322,60.2439309572,22197.2127805,21983.0612079,3075.9185872,38827.5203095,44724.6306705
