# Time,nT,Gauss
3.128100000000000023e+02, 1.614574449150918736e+04, 1.614574449150918967e-01
3.128299999999999841e+02, 1.614486576292410609e+04, 1.614486576292410713e-01
3.128500000000000227e+02, 1.614380239374492521e+04, 1.614380239374492709e-01
3.128700000000000045e+02, 1.614181166394714091e+04, 1.614181166394714206e-01
3.128899999999999864e+02, 1.614022029916987776e+04, 1.614022029916988010e-01
3.129100000000000250e+02, 1.613704763849747178e+04, 1.613704763849747315e-01
3.129300000000000068e+02, 1.613436814114683875e+04, 1.613436814114684037e-01
3.129499999999999886e+02, 1.613418140967125328e+04, 1.613418140967125547e-01
3.129700000000000273e+02, 1.613397415983695646e+04, 1.613397415983695848e-01
3.129900000000000091e+02, 1.613195564347542859e+04, 1.613195564347542910e-01
3.130099999999999909e+02, 1.612889278228427793e+04, 1.612889278228427925e-01
3.130299999999999727e+02, 1.612432657838874911e+04, 1.612432657838875072e-01
3.130500000000000114e+02, 1.612098409042936692e+04, 1.612098409042936886e-01
3.130699999999999932e+02, 1.612007227108309962e+04, 1.612007227108309959e-01
3.130899999999999750e+02, 1.611844805777154761e+04, 1.611844805777154777e-01
3.131100000000000136e+02, 1.611477934957960497e+04, 1.611477934957960545e-01
3.131299999999999955e+02, 1.611524343820226932e+04, 1.611524343820227023e-01
3.131499999999999773e+02, 1.611322108167708211e+04, 1.611322108167708433e-01
3.131700000000000159e+02, 1.611329908288935258e+04, 1.611329908288935409e-01
3.131899999999999977e+02, 1.611167920350131863e+04, 1.611167920350131955e-01
3.132099999999999795e+02, 1.610413173224314232e+04, 1.610413173224314320e-01
3.132300000000000182e+02, 1.610318360909715739e+04, 1.610318360909715751e-01
3.132500000000000000e+02, 1.610031374414655693e+04, 1.610031374414655769e-01
3.132699999999999818e+02, 1.610019740632348112e+04, 1.610019740632348262e-01
3.132900000000000205e+02, 1.609861290855693187e+04, 1.609861290855693350e-01
3.133100000000000023e+02, 1.609784106364058789e+04, 1.609784106364058887e-01
3.133299999999999841e+02, 1.609341117599305835e+04, 1.609341117599306092e-01
3.133500000000000227e+02, 1.609365317889247308e+04, 1.609365317889247526e-01
3.133700000000000045e+02, 1.609017208676254450e+04, 1.609017208676254695e-01
3.133899999999999864e+02, 1.608555599563394026e+04, 1.608555599563394056e-01
3.134100000000000250e+02, 1.608388600779855733e+04, 1.608388600779855904e-01
3.134300000000000068e+02, 1.608329564215581559e+04, 1.608329564215581764e-01
3.134499999999999886e+02, 1.608041334100738641e+04, 1.608041334100738795e-01
3.134700000000000273e+02, 1.607834614871984013e+04, 1.607834614871984091e-01
3.134900000000000091e+02, 1.607566244049783927e+04, 1.607566244049783988e-01
3.135099999999999909e+02, 1.607375038079825754e+04, 1.607375038079826013e-01
3.135299999999999727e+02, 1.607030377179720745e+04, 1.607030377179720915e-01
3.135500000000000114e+02, 1.606735742498991385e+04, 1.606735742498991426e-01
3.135699999999999932e+02, 1.606334862353971039e+04, 1.606334862353971105e-01
3.135899999999999750e+02, 1.606246248367649241e+04, 1.606246248367649287e-01
3.136100000000000136e+02, 1.606008024731872865e+04, 1.606008024731873096e-01
3.136299999999999955e+02, 1.605895717120597874e+04, 1.605895717120598143e-01
3.136499999999999773e+02, 1.605850532427122744e+04, 1.605850532427123001e-01
3.136700000000000159e+02, 1.605497904246703001e+04, 1.605497904246703245e-01
3.136899999999999977e+02, 1.605434582006774872e+04, 1.605434582006775024e-01
3.137099999999999795e+02, 1.604954821433032157e+04, 1.604954821433032253e-01
3.137300000000000182e+02, 1.604704296022966446e+04, 1.604704296022966548e-01
3.137500000000000000e+02, 1.604563215137205043e+04, 1.604563215137205234e-01
3.137699999999999818e+02, 1.604113279440789302e+04, 1.604113279440789464e-01
3.137900000000000205e+02, 1.604059885160703197e+04, 1.604059885160703247e-01
3.138100000000000023e+02, 1.603433977612145281e+04, 1.603433977612145345e-01
3.138299999999999841e+02, 1.603340942664131217e+04, 1.603340942664131241e-01
3.138500000000000227e+02, 1.603024797740446957e+04, 1.603024797740447149e-01
3.138700000000000045e+02, 1.602689838091465572e+04, 1.602689838091465591e-01
3.138899999999999864e+02, 1.602477620966645554e+04, 1.602477620966645810e-01
3.139100000000000250e+02, 1.602222685440086207e+04, 1.602222685440086447e-01
3.139300000000000068e+02, 1.601889477407581944e+04, 1.601889477407582030e-01
3.139499999999999886e+02, 1.601888722516523376e+04, 1.601888722516523478e-01
3.139700000000000273e+02, 1.601765852053408162e+04, 1.601765852053408379e-01
3.139900000000000091e+02, 1.601460094206975918e+04, 1.601460094206975937e-01
3.140099999999999909e+02, 1.600980982254360606e+04, 1.600980982254360807e-01
3.140299999999999727e+02, 1.600766372413958561e+04, 1.600766372413958694e-01
3.140500000000000114e+02, 1.600305793454805280e+04, 1.600305793454805392e-01
3.140699999999999932e+02, 1.600002394682594604e+04, 1.600002394682594753e-01
3.140899999999999750e+02, 1.599753229396015195e+04, 1.599753229396015386e-01
3.141100000000000136e+02, 1.599503892399328106e+04, 1.599503892399328220e-01
3.141299999999999955e+02, 1.599269138293272408e+04, 1.599269138293272496e-01
3.141499999999999773e+02, 1.598977432790410603e+04, 1.598977432790410769e-01
3.141700000000000159e+02, 1.598816156499874160e+04, 1.598816156499874297e-01
3.141899999999999977e+02, 1.598219692915027008e+04, 1.598219692915027190e-01
3.142099999999999795e+02, 1.598209714423560581e+04, 1.598209714423560746e-01
3.142300000000000182e+02, 1.597946089030808434e+04, 1.597946089030808647e-01
3.142500000000000000e+02, 1.597688256843699128e+04, 1.597688256843699250e-01
3.142699999999999818e+02, 1.597283106226135715e+04, 1.597283106226135840e-01
3.142900000000000205e+02, 1.597000117292277719e+04, 1.597000117292277921e-01
3.143100000000000023e+02, 1.596747257399768205e+04, 1.596747257399768471e-01
3.143299999999999841e+02, 1.596528210119453979e+04, 1.596528210119454172e-01
3.143500000000000227e+02, 1.596234738701272909e+04, 1.596234738701272915e-01
3.143700000000000045e+02, 1.595836399312616413e+04, 1.595836399312616505e-01
3.143899999999999864e+02, 1.595799792940275620e+04, 1.595799792940275630e-01
3.144100000000000250e+02, 1.595396006662472246e+04, 1.595396006662472277e-01
3.144300000000000068e+02, 1.595017628075938774e+04, 1.595017628075938998e-01
3.144499999999999886e+02, 1.594532411508535006e+04, 1.594532411508535197e-01
3.144700000000000273e+02, 1.594202360453762230e+04, 1.594202360453762235e-01
3.144900000000000091e+02, 1.593857008981740546e+04, 1.593857008981740542e-01
3.145099999999999909e+02, 1.593583522786350659e+04, 1.593583522786350681e-01
3.145299999999999727e+02, 1.593263213189102316e+04, 1.593263213189102523e-01
3.145500000000000114e+02, 1.593036078942140921e+04, 1.593036078942141054e-01
3.145699999999999932e+02, 1.592606093634985336e+04, 1.592606093634985343e-01
3.145899999999999750e+02, 1.592356274058806048e+04, 1.592356274058806254e-01
3.146100000000000136e+02, 1.592098026278149882e+04, 1.592098026278150058e-01
3.146299999999999955e+02, 1.591675035500631020e+04, 1.591675035500631219e-01
3.146499999999999773e+02, 1.591416320249978889e+04, 1.591416320249978977e-01
3.146700000000000159e+02, 1.591271447837584492e+04, 1.591271447837584729e-01
3.146899999999999977e+02, 1.591012871198938956e+04, 1.591012871198939083e-01
3.147099999999999795e+02, 1.590599788213483953e+04, 1.590599788213483967e-01
3.147300000000000182e+02, 1.590094461381812289e+04, 1.590094461381812430e-01
3.147500000000000000e+02, 1.589644504775355745e+04, 1.589644504775355738e-01
3.147699999999999818e+02, 1.589399267268971380e+04, 1.589399267268971627e-01
3.147900000000000205e+02, 1.588945186010036196e+04, 1.588945186010036204e-01
3.148100000000000023e+02, 1.588655046286187826e+04, 1.588655046286187866e-01
3.148299999999999841e+02, 1.588244233202625401e+04, 1.588244233202625588e-01
3.148500000000000227e+02, 1.587869303898291400e+04, 1.587869303898291617e-01
3.148700000000000045e+02, 1.587441134957393479e+04, 1.587441134957393585e-01
3.148899999999999864e+02, 1.587327260506146740e+04, 1.587327260506146975e-01
3.149100000000000250e+02, 1.586997728892533087e+04, 1.586997728892533266e-01
3.149300000000000068e+02, 1.586642976985247151e+04, 1.586642976985247200e-01
3.149499999999999886e+02, 1.586211290623849163e+04, 1.586211290623849302e-01
3.149700000000000273e+02, 1.585826802798890094e+04, 1.585826802798890323e-01
3.149900000000000091e+02, 1.585509178033775606e+04, 1.585509178033775723e-01
3.150099999999999909e+02, 1.585270497023386997e+04, 1.585270497023387182e-01
3.150299999999999727e+02, 1.584753894700357887e+04, 1.584753894700358101e-01
3.150500000000000114e+02, 1.584678736954408851e+04, 1.584678736954409084e-01
3.150699999999999932e+02, 1.584150686590968326e+04, 1.584150686590968526e-01
3.150899999999999750e+02, 1.583873642386796564e+04, 1.583873642386796621e-01
3.151100000000000136e+02, 1.583386457814649839e+04, 1.583386457814650039e-01
3.151299999999999955e+02, 1.582983893221973813e+04, 1.582983893221973914e-01
3.151499999999999773e+02, 1.582550328790733329e+04, 1.582550328790733596e-01
3.151700000000000159e+02, 1.582318249585042031e+04, 1.582318249585042136e-01
3.151899999999999977e+02, 1.581931146753512257e+04, 1.581931146753512429e-01
3.152099999999999795e+02, 1.581395778306162902e+04, 1.581395778306163014e-01
3.152300000000000182e+02, 1.581065333461670707e+04, 1.581065333461670885e-01
3.152500000000000000e+02, 1.580788705709500027e+04, 1.580788705709500197e-01
3.152699999999999818e+02, 1.580252320636369950e+04, 1.580252320636370000e-01
3.152900000000000205e+02, 1.579974892868256029e+04, 1.579974892868256098e-01
3.153100000000000023e+02, 1.579520653734646839e+04, 1.579520653734647062e-01
3.153299999999999841e+02, 1.579377893401539404e+04, 1.579377893401539557e-01
3.153500000000000227e+02, 1.579169455299594119e+04, 1.579169455299594127e-01
3.153700000000000045e+02, 1.578603037076695909e+04, 1.578603037076695970e-01
3.153899999999999864e+02, 1.577956018315693109e+04, 1.577956018315693210e-01
3.154100000000000250e+02, 1.577533465511589202e+04, 1.577533465511589406e-01
3.154300000000000068e+02, 1.577169736187303715e+04, 1.577169736187303828e-01
3.154499999999999886e+02, 1.577055265004877037e+04, 1.577055265004877194e-01
3.154700000000000273e+02, 1.576545893882707242e+04, 1.576545893882707328e-01
3.154900000000000091e+02, 1.576189844833121606e+04, 1.576189844833121856e-01
3.155099999999999909e+02, 1.575552816442105177e+04, 1.575552816442105375e-01
3.155299999999999727e+02, 1.575105737808440608e+04, 1.575105737808440709e-01
3.155500000000000114e+02, 1.574689969987214317e+04, 1.574689969987214389e-01
3.155699999999999932e+02, 1.574384045153384977e+04, 1.574384045153384981e-01
3.155899999999999750e+02, 1.573944907251988843e+04, 1.573944907251988989e-01
3.156100000000000136e+02, 1.573426224163323059e+04, 1.573426224163323173e-01
3.156299999999999955e+02, 1.573163957151270552e+04, 1.573163957151270664e-01
3.156499999999999773e+02, 1.572665072062669424e+04, 1.572665072062669478e-01
3.156700000000000159e+02, 1.572310402041492853e+04, 1.572310402041492972e-01
3.156899999999999977e+02, 1.571891691842275577e+04, 1.571891691842275673e-01
3.157099999999999795e+02, 1.571464252601738917e+04, 1.571464252601739164e-01
3.157300000000000182e+02, 1.571085243137119505e+04, 1.571085243137119725e-01
3.157500000000000000e+02, 1.570607179581097262e+04, 1.570607179581097468e-01
3.157699999999999818e+02, 1.570261421363912632e+04, 1.570261421363912668e-01
3.157900000000000205e+02, 1.569763196720360975e+04, 1.569763196720360965e-01
3.158100000000000023e+02, 1.569366011260283267e+04, 1.569366011260283356e-01
3.158299999999999841e+02, 1.569000027728812529e+04, 1.569000027728812696e-01
3.158500000000000227e+02, 1.568600148136097778e+04, 1.568600148136097827e-01
3.158700000000000045e+02, 1.568083129451237801e+04, 1.568083129451237900e-01
3.158899999999999864e+02, 1.567547791722570400e+04, 1.567547791722570527e-01
3.159100000000000250e+02, 1.566937560234549892e+04, 1.566937560234550053e-01
3.159300000000000068e+02, 1.566732078514455134e+04, 1.566732078514455340e-01
3.159499999999999886e+02, 1.566298013961407742e+04, 1.566298013961407998e-01
3.159700000000000273e+02, 1.565643823481547406e+04, 1.565643823481547570e-01
3.159900000000000091e+02, 1.565479626820988778e+04, 1.565479626820988901e-01
3.160099999999999909e+02, 1.564911058152753139e+04, 1.564911058152753387e-01
3.160299999999999727e+02, 1.564499832034334395e+04, 1.564499832034334514e-01
3.160500000000000114e+02, 1.564100984106010401e+04, 1.564100984106010506e-01
3.160699999999999932e+02, 1.563568881011124722e+04, 1.563568881011124789e-01
3.160899999999999750e+02, 1.563048950456009334e+04, 1.563048950456009389e-01
3.161100000000000136e+02, 1.562538524037415300e+04, 1.562538524037415388e-01
3.161299999999999955e+02, 1.562193754863932008e+04, 1.562193754863932249e-01
3.161499999999999773e+02, 1.561938146712569142e+04, 1.561938146712569253e-01
3.161700000000000159e+02, 1.561401746883154192e+04, 1.561401746883154251e-01
3.161899999999999977e+02, 1.560978649820260034e+04, 1.560978649820260189e-01
3.162099999999999795e+02, 1.560332784802555034e+04, 1.560332784802555273e-01
3.162300000000000182e+02, 1.559733110946205488e+04, 1.559733110946205648e-01
3.162500000000000000e+02, 1.559335994957264666e+04, 1.559335994957264659e-01
3.162699999999999818e+02, 1.558993499432770113e+04, 1.558993499432770324e-01
3.162900000000000205e+02, 1.558379440144736691e+04, 1.558379440144736783e-01
3.163100000000000023e+02, 1.557812863171632489e+04, 1.557812863171632589e-01
3.163299999999999841e+02, 1.557324382793229415e+04, 1.557324382793229545e-01
3.163500000000000227e+02, 1.556844111613876703e+04, 1.556844111613876758e-01
3.163700000000000045e+02, 1.556571106962886188e+04, 1.556571106962886253e-01
3.163899999999999864e+02, 1.555964320052919356e+04, 1.555964320052919403e-01
3.164100000000000250e+02, 1.555393532718435199e+04, 1.555393532718435390e-01
3.164300000000000068e+02, 1.554938478599957671e+04, 1.554938478599957874e-01
3.164499999999999886e+02, 1.554578468557590713e+04, 1.554578468557590853e-01
3.164700000000000273e+02, 1.554124789560544559e+04, 1.554124789560544784e-01
3.164900000000000091e+02, 1.553752175445306966e+04, 1.553752175445307082e-01
3.165099999999999909e+02, 1.553138885792826477e+04, 1.553138885792826607e-01
3.165299999999999727e+02, 1.552652761118878880e+04, 1.552652761118878955e-01
3.165500000000000114e+02, 1.552049471042067671e+04, 1.552049471042067919e-01
3.165699999999999932e+02, 1.551419421500459066e+04, 1.551419421500459250e-01
3.165899999999999750e+02, 1.550988364988563990e+04, 1.550988364988564183e-01
3.166100000000000136e+02, 1.550471402863209369e+04, 1.550471402863209391e-01
3.166299999999999955e+02, 1.549989656225536419e+04, 1.549989656225536638e-01
3.166499999999999773e+02, 1.549510373620978316e+04, 1.549510373620978376e-01
3.166700000000000159e+02, 1.549157958544391840e+04, 1.549157958544392089e-01
3.166899999999999977e+02, 1.548778209884303942e+04, 1.548778209884304202e-01
3.167099999999999795e+02, 1.548126204083744960e+04, 1.548126204083745128e-01
3.167300000000000182e+02, 1.547554618522411329e+04, 1.547554618522411496e-01
3.167500000000000000e+02, 1.547150558052696942e+04, 1.547150558052697022e-01
3.167699999999999818e+02, 1.546529317679051746e+04, 1.546529317679051774e-01
3.167900000000000205e+02, 1.546078834127208029e+04, 1.546078834127208035e-01
3.168100000000000023e+02, 1.545446797170873288e+04, 1.545446797170873521e-01
3.168299999999999841e+02, 1.545042305621745254e+04, 1.545042305621745493e-01
3.168500000000000227e+02, 1.544387972058812738e+04, 1.544387972058812730e-01
3.168700000000000045e+02, 1.543850823685955766e+04, 1.543850823685955775e-01
3.168899999999999864e+02, 1.543206288557480002e+04, 1.543206288557480155e-01
3.169100000000000250e+02, 1.542612952576862699e+04, 1.542612952576862817e-01
3.169300000000000068e+02, 1.542235754010119490e+04, 1.542235754010119753e-01
3.169499999999999886e+02, 1.541680342012029905e+04, 1.541680342012030080e-01
3.169700000000000273e+02, 1.541054591528996207e+04, 1.541054591528996376e-01
3.169900000000000091e+02, 1.540482100631274807e+04, 1.540482100631274942e-01
3.170099999999999909e+02, 1.539976642900401202e+04, 1.539976642900401371e-01
3.170299999999999727e+02, 1.539571841118765587e+04, 1.539571841118765605e-01
3.170500000000000114e+02, 1.539093762482465172e+04, 1.539093762482465211e-01
3.170699999999999932e+02, 1.538357572142607933e+04, 1.538357572142607932e-01
3.170899999999999750e+02, 1.537924112512656211e+04, 1.537924112512656372e-01
3.171100000000000136e+02, 1.537323310163929091e+04, 1.537323310163929146e-01
3.171299999999999955e+02, 1.536747161881356078e+04, 1.536747161881356072e-01
3.171499999999999773e+02, 1.536169468431704081e+04, 1.536169468431704266e-01
3.171700000000000159e+02, 1.535499720717050877e+04, 1.535499720717050931e-01
3.171899999999999977e+02, 1.534983676403356367e+04, 1.534983676403356423e-01
3.172099999999999795e+02, 1.534444120888547332e+04, 1.534444120888547591e-01
3.172300000000000182e+02, 1.533738829051277207e+04, 1.533738829051277397e-01
3.172500000000000000e+02, 1.533394016610771359e+04, 1.533394016610771515e-01
3.172699999999999818e+02, 1.532959150246454919e+04, 1.532959150246455127e-01
3.172900000000000205e+02, 1.532419217528512672e+04, 1.532419217528512845e-01
3.173100000000000023e+02, 1.531805715628813596e+04, 1.531805715628813680e-01
3.173299999999999841e+02, 1.531125159795007858e+04, 1.531125159795007906e-01
3.173500000000000227e+02, 1.530580780162829433e+04, 1.530580780162829613e-01
3.173700000000000045e+02, 1.529997981579253610e+04, 1.529997981579253874e-01
3.173899999999999864e+02, 1.529347007464572016e+04, 1.529347007464572084e-01
3.174100000000000250e+02, 1.528614641921664588e+04, 1.528614641921664796e-01
3.174300000000000068e+02, 1.528157353058810259e+04, 1.528157353058810508e-01
3.174499999999999886e+02, 1.527707115804514615e+04, 1.527707115804514681e-01
3.174700000000000273e+02, 1.527087424511012432e+04, 1.527087424511012481e-01
3.174900000000000091e+02, 1.526523689212414320e+04, 1.526523689212414547e-01
3.175099999999999909e+02, 1.525735401579956670e+04, 1.525735401579956796e-01
3.175299999999999727e+02, 1.525013987573223676e+04, 1.525013987573223817e-01
3.175500000000000114e+02, 1.524477804073664811e+04, 1.524477804073665066e-01
3.175699999999999932e+02, 1.524019962176129593e+04, 1.524019962176129672e-01
3.175899999999999750e+02, 1.523434327339208357e+04, 1.523434327339208416e-01
3.176100000000000136e+02, 1.522817432472400287e+04, 1.522817432472400312e-01
3.176299999999999955e+02, 1.522154144013338555e+04, 1.522154144013338761e-01
3.176499999999999773e+02, 1.521681057801949828e+04, 1.521681057801949899e-01
3.176700000000000159e+02, 1.521143935297200551e+04, 1.521143935297200600e-01
3.176899999999999977e+02, 1.520372432186972219e+04, 1.520372432186972433e-01
3.177099999999999795e+02, 1.519608344093051346e+04, 1.519608344093051344e-01
3.177300000000000182e+02, 1.518936201688182700e+04, 1.518936201688182719e-01
3.177500000000000000e+02, 1.518435433535203265e+04, 1.518435433535203494e-01
3.177699999999999818e+02, 1.517945825463340225e+04, 1.517945825463340448e-01
3.177900000000000205e+02, 1.517131090511217371e+04, 1.517131090511217584e-01
3.178100000000000023e+02, 1.516611708064631057e+04, 1.516611708064631303e-01
3.178299999999999841e+02, 1.515916705865631957e+04, 1.515916705865631986e-01
3.178500000000000227e+02, 1.515498537247480999e+04, 1.515498537247481070e-01
3.178700000000000045e+02, 1.514767209009716316e+04, 1.514767209009716398e-01
3.178899999999999864e+02, 1.514261483318241517e+04, 1.514261483318241619e-01
3.179100000000000250e+02, 1.513614076169457439e+04, 1.513614076169457479e-01
3.179300000000000068e+02, 1.512761791757246101e+04, 1.512761791757246121e-01
3.179499999999999886e+02, 1.512176582566563957e+04, 1.512176582566563954e-01
3.179700000000000273e+02, 1.511506179756221172e+04, 1.511506179756221258e-01
3.179900000000000091e+02, 1.510690009046840714e+04, 1.510690009046840865e-01
3.180099999999999909e+02, 1.510110383913302940e+04, 1.510110383913303156e-01
3.180299999999999727e+02, 1.509331196291628476e+04, 1.509331196291628652e-01
3.180500000000000114e+02, 1.508805535494469950e+04, 1.508805535494470162e-01
3.180699999999999932e+02, 1.508297272218501530e+04, 1.508297272218501739e-01
3.180899999999999750e+02, 1.507609199343275395e+04, 1.507609199343275530e-01
3.181100000000000136e+02, 1.506949853958322092e+04, 1.506949853958322316e-01
3.181299999999999955e+02, 1.506186518102483024e+04, 1.506186518102483052e-01
3.181499999999999773e+02, 1.505520310225391222e+04, 1.505520310225391400e-01
3.181700000000000159e+02, 1.504956528507033181e+04, 1.504956528507033209e-01
3.181899999999999977e+02, 1.504269843991793641e+04, 1.504269843991793698e-01
3.182099999999999795e+02, 1.503623861386728277e+04, 1.503623861386728378e-01
3.182300000000000182e+02, 1.502854852787985874e+04, 1.502854852787985918e-01
3.182500000000000000e+02, 1.502294053388657085e+04, 1.502294053388657236e-01
3.182699999999999818e+02, 1.501450857197835103e+04, 1.501450857197835220e-01
3.182900000000000205e+02, 1.500735128593829722e+04, 1.500735128593829737e-01
3.183100000000000023e+02, 1.499947010455772761e+04, 1.499947010455773000e-01
3.183299999999999841e+02, 1.499448403824291927e+04, 1.499448403824291953e-01
3.183500000000000227e+02, 1.498826007699566435e+04, 1.498826007699566587e-01
3.183700000000000045e+02, 1.498107199293210397e+04, 1.498107199293210456e-01
3.183899999999999864e+02, 1.497338828986699446e+04, 1.497338828986699566e-01
3.184100000000000250e+02, 1.496852417240991599e+04, 1.496852417240991662e-01
3.184300000000000068e+02, 1.496200340925739874e+04, 1.496200340925739891e-01
3.184499999999999886e+02, 1.495281342327390848e+04, 1.495281342327390850e-01
3.184700000000000273e+02, 1.494471780007852431e+04, 1.494471780007852468e-01
3.184900000000000091e+02, 1.493739349166389911e+04, 1.493739349166390007e-01
3.185099999999999909e+02, 1.493104007341130273e+04, 1.493104007341130302e-01
3.185299999999999727e+02, 1.492358492124527402e+04, 1.492358492124527536e-01
3.185500000000000114e+02, 1.491679290997323733e+04, 1.491679290997323937e-01
3.185699999999999932e+02, 1.490987978417025079e+04, 1.490987978417025184e-01
3.185899999999999750e+02, 1.490109542422618688e+04, 1.490109542422618782e-01
3.186100000000000136e+02, 1.489500946716543694e+04, 1.489500946716543761e-01
3.186299999999999955e+02, 1.488709520672302824e+04, 1.488709520672303055e-01
3.186499999999999773e+02, 1.488241120522419260e+04, 1.488241120522419414e-01
3.186700000000000159e+02, 1.487352262906332180e+04, 1.487352262906332379e-01
3.186899999999999977e+02, 1.486757678154589485e+04, 1.486757678154589646e-01
3.187099999999999795e+02, 1.485840073665974523e+04, 1.485840073665974648e-01
3.187300000000000182e+02, 1.485154094896210881e+04, 1.485154094896211086e-01
3.187500000000000000e+02, 1.484535685628980900e+04, 1.484535685628980972e-01
3.187699999999999818e+02, 1.483986192325439515e+04, 1.483986192325439657e-01
3.187900000000000205e+02, 1.483059846297844888e+04, 1.483059846297845041e-01
3.188100000000000023e+02, 1.482290029569586295e+04, 1.482290029569586498e-01
3.188299999999999841e+02, 1.481475734027581711e+04, 1.481475734027581925e-01
3.188500000000000227e+02, 1.480774280874329270e+04, 1.480774280874329329e-01
3.188700000000000045e+02, 1.479846657302790118e+04, 1.479846657302790192e-01
3.188899999999999864e+02, 1.479163343424203049e+04, 1.479163343424203247e-01
3.189100000000000250e+02, 1.478370988013012902e+04, 1.478370988013013032e-01
3.189300000000000068e+02, 1.477643586379081171e+04, 1.477643586379081275e-01
3.189499999999999886e+02, 1.476911388102391356e+04, 1.476911388102391531e-01
3.189700000000000273e+02, 1.476220890169281483e+04, 1.476220890169281652e-01
3.189900000000000091e+02, 1.475479872952630831e+04, 1.475479872952630833e-01
3.190099999999999909e+02, 1.474554729580819549e+04, 1.474554729580819790e-01
3.190299999999999727e+02, 1.474071100433112588e+04, 1.474071100433112791e-01
3.190500000000000114e+02, 1.473289483864202703e+04, 1.473289483864202720e-01
3.190699999999999932e+02, 1.472383868308270758e+04, 1.472383868308271004e-01
3.190899999999999750e+02, 1.471578050147400609e+04, 1.471578050147400729e-01
3.191100000000000136e+02, 1.470699620649003919e+04, 1.470699620649004169e-01
3.191299999999999955e+02, 1.469750236344195582e+04, 1.469750236344195826e-01
3.191499999999999773e+02, 1.469193658869870706e+04, 1.469193658869870911e-01
3.191700000000000159e+02, 1.468399747095506427e+04, 1.468399747095506525e-01
3.191899999999999977e+02, 1.467504302381665912e+04, 1.467504302381666126e-01
3.192099999999999795e+02, 1.466720998219101057e+04, 1.466720998219101235e-01
3.192300000000000182e+02, 1.465912353695498859e+04, 1.465912353695499049e-01
3.192500000000000000e+02, 1.465279523241940478e+04, 1.465279523241940496e-01
3.192699999999999818e+02, 1.464572092291449917e+04, 1.464572092291450134e-01
3.192900000000000205e+02, 1.463809887255909052e+04, 1.463809887255909103e-01
3.193100000000000023e+02, 1.462894461991974822e+04, 1.462894461991974815e-01
3.193299999999999841e+02, 1.461942122675348401e+04, 1.461942122675348454e-01
3.193500000000000227e+02, 1.461096320506611664e+04, 1.461096320506611868e-01
3.193700000000000045e+02, 1.460252026513134479e+04, 1.460252026513134682e-01
3.193899999999999864e+02, 1.459538372082834758e+04, 1.459538372082834767e-01
3.194100000000000250e+02, 1.458767628142879221e+04, 1.458767628142879358e-01
3.194300000000000068e+02, 1.457891773146326159e+04, 1.457891773146326175e-01
3.194499999999999886e+02, 1.457188280507845775e+04, 1.457188280507845934e-01
3.194700000000000273e+02, 1.456444351599150104e+04, 1.456444351599150144e-01
3.194900000000000091e+02, 1.455607316442118827e+04, 1.455607316442119048e-01
3.195099999999999909e+02, 1.454746478300451781e+04, 1.454746478300451840e-01
3.195299999999999727e+02, 1.453995042316158106e+04, 1.453995042316158226e-01
3.195500000000000114e+02, 1.453204584815145790e+04, 1.453204584815145917e-01
3.195699999999999932e+02, 1.452150120843417426e+04, 1.452150120843417602e-01
3.195899999999999750e+02, 1.451121775966150744e+04, 1.451121775966150995e-01
3.196100000000000136e+02, 1.450309648038072555e+04, 1.450309648038072552e-01
3.196299999999999955e+02, 1.449572058075263703e+04, 1.449572058075263847e-01
3.196499999999999773e+02, 1.448927920940636250e+04, 1.448927920940636382e-01
3.196700000000000159e+02, 1.447864665844977389e+04, 1.447864665844977583e-01
3.196899999999999977e+02, 1.446922910593117922e+04, 1.446922910593118061e-01
3.197099999999999795e+02, 1.446072596404912292e+04, 1.446072596404912314e-01
3.197300000000000182e+02, 1.445119845311416429e+04, 1.445119845311416684e-01
3.197500000000000000e+02, 1.444504264808409789e+04, 1.444504264808409988e-01
3.197699999999999818e+02, 1.443772044967384318e+04, 1.443772044967384371e-01
3.197900000000000205e+02, 1.442831698094350759e+04, 1.442831698094350912e-01
3.198100000000000023e+02, 1.441854515427744082e+04, 1.441854515427744288e-01
3.198299999999999841e+02, 1.441145363137473942e+04, 1.441145363137474045e-01
3.198500000000000227e+02, 1.440242859562709782e+04, 1.440242859562709810e-01
3.198700000000000045e+02, 1.439273681739869062e+04, 1.439273681739869082e-01
3.198899999999999864e+02, 1.438486029649484954e+04, 1.438486029649485021e-01
3.199100000000000250e+02, 1.437523283677708059e+04, 1.437523283677708263e-01
3.199300000000000068e+02, 1.436927853955937644e+04, 1.436927853955937695e-01
3.199499999999999886e+02, 1.435891551315771176e+04, 1.435891551315771342e-01
3.199700000000000273e+02, 1.434776196913802596e+04, 1.434776196913802593e-01
3.199900000000000091e+02, 1.433880348891747053e+04, 1.433880348891747036e-01
3.200099999999999909e+02, 1.432882369674455367e+04, 1.432882369674455536e-01
3.200299999999999727e+02, 1.432157151238875304e+04, 1.432157151238875326e-01
3.200500000000000114e+02, 1.431305235941951287e+04, 1.431305235941951470e-01
3.200699999999999932e+02, 1.430328083923509985e+04, 1.430328083923509963e-01
3.200899999999999750e+02, 1.429459590448072959e+04, 1.429459590448073081e-01
3.201100000000000136e+02, 1.428339428129387852e+04, 1.428339428129387911e-01
3.201299999999999955e+02, 1.427739422117284448e+04, 1.427739422117284551e-01
3.201499999999999773e+02, 1.426669314945789301e+04, 1.426669314945789302e-01
